zinc_id,smiles
ZINC000001529869,O=C([O-])[C@@H](NC(=O)Cc1ccccc1)CCC(=O)N
ZINC000004212146,Clc1c([C@](C(=O)N)(CCN(C(=O)C)C(C)C)CC[NH+]2CCCCC2)cccc1
ZINC000000579013,FC(F)(F)c1c(C)cc2c(N(C(=O)Nc3cnc(Oc4c(C)nccc4)cc3)CC2)c1
ZINC000003872013,Clc1cc2-c3n(C(N)=Nc2cc1)nc(-c1occc1)n3
ZINC000003581471,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)O1
ZINC000253665314,Cl[C@@]12[C@@H](O)C[C@@]3(C)[C@](O)(C(=O)CO)[C@@H](C)C[C@@H]3[C@H]1CCC=1[C@]2(C)C=CC(=O)C=1
ZINC000003870336,O[C@H]1[C@@H](c2cc(O)c(O)c(O)c2)Oc2c(c(O)cc(O)c2)C1
ZINC000003881478,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1)CCC(=O)[O-]
ZINC000003826691,O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(CC[NH2+]C(C)C)c4C3)cccc5)=C2)CO1
ZINC000038276539,O=C([O-])C[C@@H]([NH3+])C[C@@H](CCC)C
ZINC000150340436,O(CCOCCOc1c(OCCOCCOCCOC)c[cH0]2=NC=C3C(C)=C(CCCO)C(=[NH+]3)C=[cH0]3c(CC)c(CC)[cH0]([nH]3)=CC=3C(CCCO)=C(C)C([NH+]=3)=CN=[cH0]2c1)CCOC
ZINC000242495760,O=C(N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(=O)C)CS[C@H]12)C(=NOC)c1nc(N)sc1
ZINC000137550409,O=C(N)C1C(=O)[C@@H](N(C)C)[C@H]2[C@@](O)(C1=O)C(=O)C1C(=O)c3c(O)c(C[NH2+]CC(C)(C)C)cc(N(C)C)c3C[C@H]1C2
ZINC000003947932,Clc1c(Nc2nc(C(F)(F)F)c(C(=O)NCC3CCOCC3)cn2)ccc(Cl)c1
ZINC000001543480,O=C([O-])[C@H](Oc1ccc(Cc2ccccc2)cc1)CCCCCc1c(OC)cccc1
ZINC000018182079,Clc1ccc(C23CC4(C(=O)NCc5ccncc5)C[C@H](C2)C[C@@H](C4)C3)cc1
ZINC000410428675,O([C@@H]1[C@@H](C)C(=O)C(C)C(=O)O[C@H](CC)[C@@]2(C)OC(=O)N[C@@H]2[C@@H](C)C(=O)[C@H](C)C[C@]1(OC/C=C\c1cnc2c(c1)cccc2)C)[C@H]1[C@H](O)[C@@H]([NH+](C)C)C[C@@H](C)O1
ZINC000253635542,O=C(CC(C)C)[C@H]1[C@]2(C)[C@@H]([C@H]3[C@@H]([C@]4(C)[C@@H](NC(=O)C=C4)CC3)CC2)CC1
ZINC000000004504,O=C(NC)c1n(CC)cnc1C(=O)NC
ZINC000011689197,O=C([O-])[C@@H](CCCCCC)n1c2c(cc(-c3c(-c4nnn[n-]4)cccc3)cc2)cc1
ZINC000043170519,O=C(N(C)C)Nc1ccc(-c2c(-c3c4c([nH]c(-c5cc(C[NH+](C)C)ccc5)c4)ncc3)cn(CC)n2)cc1
ZINC000100374472,S(=O)(=O)(N(C[C@H](O)C[NH+]1[C@H]2CC(NC(=O)C=3C(=O)N(C(C)C)c4c(cccc4)C=3)C[C@@H]1CC2)C)C
ZINC000006357999,O(CC[NH+](C)C)c1ccc([C@H]([C@@H](CC)c2ccccc2)c2ccccc2)cc1
ZINC000003811810,Ic1cc(CNc2ncnc3n([C@H]4[C@H](O)[C@H](O)[C@@H](C(=O)NC)O4)cnc23)ccc1
ZINC000068250462,O(c1c(C)cc(Nc2ncnc3c2cc(N=C2OCC(C)(C)N2)cc3)cc1)C1=Cc2n(ncn2)C=C1
ZINC000001892462,ClC1=[N+](CCCC[NH+]2CC=C(c3ncccc3)CC2)C(=O)c2c(OC1)cccc2
ZINC000049087983,O=C(N)c1c2nn(-c3ccc([C@@H]4C[NH2+]CCC4)cc3)cc2ccc1
ZINC000022920326,C(Cn1c2c(c3c1cccc3)cccc2)CN1C[C@@H](C)[NH2+][C@@H](C)C1
ZINC000026844771,S(c1nc(N)nc2n(CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cnc12)c1ccccc1
ZINC000001482019,O(CC[C@H]([NH+](C)C)c1ccccc1)c1c2c(ccc1)cccc2
ZINC000095538159,O=C(N[C@H](C(=O)N[C@H](C(=O)NCCc1ccccc1)CCCNC(=[NH2+])N)Cc1c(C(C)(C)C)[nH]c2c(C(C)(C)C)cc(C(C)(C)C)cc12)[C@@H]([NH3+])CCCNC(=[NH2+])N
ZINC000013860954,S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2[NH+](CCCC)CCC2)c2O[C@@H](C)Cc2c1
ZINC000034374629,O=C1O[C@@H](C)[C@H](C)/C=C\C(=O)[C@@H](O)[C@@H](O)C/C=C/c2c1c(O)cc(NCC)c2
ZINC000005751655,[S+]([C@@H]1C[S@@H0](=O)CC1)=C1C(C(=O)[O-])N2C(=O)[C@H]([C@H](O)C)[C@H]2S1
ZINC000000026240,Clc1c(Sc2c(Cl)cc(N)cc2)ccc(Cl)c1
ZINC000003820345,S(=O)(=O)(N(NC(=O)[C@@H]([C@@H](C(=O)NO)C/C=C/c1ccccc1)CC(C)C)CC(C)C)C
ZINC000016970473,Nc1n(-c2ccccc2)nnn1
ZINC000144682962,FC(F)(C(=O)N[C@]12[C@H]([C@H]3C(=O)C=C4[C@]5(C)[C@H](C(C)(C)C(=O)C(C#N)=C5)CC[C@@]4(C)[C@]3(C)CC1)CC(C)(C)CC2)C
ZINC000299846664,O=C([O-])c1c(N(C(=O)C2CCC(C)CC2)C2CCC(O)CC2)cc(C#CC(C)(C)C)s1
ZINC000103591702,O=C(O[C@H]\1[C@H](OC)/C=C\C=C(/C)\C(=O)NC=2C(=O)C(=C(NCC=C)C(=O)C=2)C[C@@H](C)C[C@@H](OC)[C@@H](C)[C@H](C)/C=C/1\C)N
ZINC000003982162,O=C(O[C@H]1[C@@H](OC)[C@H]([C@]2(C)[C@@H](CC=C(C)C)O2)[C@]2(OC2)CC1)/C=C/c1ccc(OCC[NH+](C)C)cc1
ZINC000000596753,O=[N+]([O-])c1cc([C@H]2C(C(=O)OC)=C(C)NC(C)=C2c2onc(C[NH+](Cc3ccccc3)C)n2)ccc1
ZINC000000005286,O=C1N(c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CCC1
ZINC000013884088,O=C1NC(N=CN(CCC)CCC)=CC=C1
ZINC000004691947,O=C([O-])CCc1c(C)[cH0]=2[nH][cH0]1=Cc1c(CCC(=O)[O-])c(C)c([nH]1)C=C1C(C)=C(CC)C(=[NH+]1)C=C1C(C)=C(CC)C(=[NH+]1)C=2
ZINC000000602381,Fc1c(-c2n3N=C(OCc4n(CC)ncn4)C(C(C)(C)C)=Cc3nn2)cccc1
ZINC000001534963,P(=O)([O-])([O-])C/C(=C/[C@@H]([NH3+])C(=O)[O-])/C
ZINC000100016113,O(C)C1[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]1O
ZINC000068250418,O(CCC[NH+]1[C@H](C)CCC1)c1ccc(-c2nnc([O-])cc2)cc1
ZINC000095930187,O=C(Nc1ncc(-c2nccnc2)cc1)Cc1cc(C)c(-c2cc(C)ncc2)nc1
ZINC000100659630,O=C(OCCN1S(=O)(=O)c2c(C1=O)cccc2)C=1[C@H](C)C(C(=O)OCC)=C(C)NC=1C
ZINC000003775973,O=[N+]([O-])c1c(OC(C)(C)[C@@H]2O[C@@H]([C@H](C/C=C\CCC(=O)[O-])CO2)c2cnccc2)ccc(C)c1
ZINC000206179363,O=C1[C@H](C)[C@@H](O)[C@@H](C)/C=C\C/C(/C)=C\C[C@@H](/C(=C/c2noc(C)c2)/C)OC(=O)C[C@H](O)C1(C)C
ZINC000001540301,Clc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1
ZINC000195988310,O=C([O-])C[C@@H]1C(=O)N[C@H](Cc2ccc(OC)cc2)C(=O)NC(C(=O)CCNC(=[NH2+])N)C(=O)N[C@H](C(=O)N)CCC(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)NCC(=O)N1
ZINC000072190146,O=CNc1c(O)ccc(C[C@H](O)[NH2+]CCc2ccc(OC)cc2)c1
ZINC000003918159,O=C([O-])CC[C@@H](C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H]([C@@H](O)C3)C[C@H](O)CC4)CC2)CC1
ZINC000003948979,O=C(OC)C[C@@H]1N(C(=O)CNC(=O)c2ccc(C(=[NH2+])N)cc2)CCN(CC(=O)[O-])C1=O
ZINC000003783524,O=S1(=O)[C@]2([C@H](Cc3ccccc3)CCCC2)CC(=O)N(Cc2cnccc2)CC1
ZINC000003973984,O=C1C(c2nc(N3CC[NH+](C)CC3)nc3c2cccc3)=C(c2c3c([nH]c2)cccc3)C(=O)N1
ZINC000150588806,O=C(OC)N[C@H](C(=O)N1[C@H](c2[nH]c3c(n2)ccc(-c2c4scc(-c5ccc(-c6[nH]c([C@H]7N(C(=O)[C@H](NC(=O)OC)c8ccccc8)CCC7)nc6)cc5)c4sc2)c3)CCC1)C(C)C
ZINC000033961869,[C@@]12(Oc3ncccc3C1)C1CC[NH+](C2)CC1
ZINC000004262096,O[C@@]1(C(C)C)CC=C(C)CC1
ZINC000136094497,O=C1C=C2c3c4c(c5c([nH]c6c5CCC=C6)c3N=C2CC1)c[nH]c4
ZINC000003780932,[NH2+](CCC[NH2+]CCC[NH2+]CC)CCC[NH2+]CC
ZINC000001541366,Clc1c(SCc2nc(/C=C/C(=O)[O-])c(OCCc3ccccc3)cc2)c(Cl)ccc1
ZINC000043199551,O(CCO)c1c(C)cc(C2=NC(=O)c3c(OC)cc(OC)cc3N2)cc1C
ZINC000299841492,Clc1c(C)c(C(=O)N[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3/C(/C)=C/[C@H]4[C@]5(C(=O)C(C(=O)[C@@]6(C)[C@@H]7[C@@H](C)C[C@H](O)[C@H](O)[C@H]7C=C(CC)[C@H]6/C=C/C3)C(=O)O5)C[C@@H](CCC)C=C4)C[C@H]2[NH+](C)C)c(O)cc1
ZINC000008214358,O(C)c1cc([C@@](C#N)(CCC[NH+](CCc2cc(OC)ccc2)C)CCCCCCCCCCCC)ccc1
ZINC000003979290,Clc1cc([C@@H](O)C[NH2+][C@@H](Cc2cc3OC[C@H](C(=O)[O-])Oc3cc2)C)ccc1
ZINC000003776894,O=C([O-])[C@@H](NC(=O)[C@@H](NC(=O)CCCCc1ccc(C(=[NH2+])N)cc1)CC(=O)[O-])Cc1ccccc1
ZINC000013676140,O=C1N(N2CCCCCC2)C=Nc2c3c(N(C)C)ccnc3sc12
ZINC000001916005,Oc1cc2c(O[C@](CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)(C)CC2)cc1
ZINC000001543773,O=C(N)C(=O)c1c(CC)n(Cc2ccccc2)c2c1c(OCC(=O)[O-])ccc2
ZINC000005996942,S(CCCCCC(=O)OC)[C@@H]1[C@@H](/C=C/[C@H](O)C2CCCCC2)[C@H](O)CC1=O
ZINC000003824412,Clc1c(Cl)cc2[nH+]c(NC(C)C)n([C@@H]3[C@@H](O)[C@@H](O)[C@H](CO)O3)c2c1
ZINC000003937143,O=C(OC)c1n2c(C(=C3CC[NH+](CCc4ccc(OCc5nc6c(cc5)cccc6)cc4)CC3)c3c(cccc3)CC2)nc1
ZINC000014140454,Br/C=C/C=1C(=O)NC(=O)N([C@@H]2O[C@H](CO[P@](=O)(Oc3ccccc3)N[C@H](C(=O)OC)C)[C@@H](O)C2)C=1
ZINC000013605142,Clc1ccc(NC(=NC#N)N[C@H]2[C@H](O)C(C)(C)Oc3c2cc(C#N)cc3)cc1
ZINC000043204146,Fc1cc(F)cc(Cc2cc3c(NC(=O)c4c(NC5CCOCC5)cc(N5CC[NH+](C)CC5)cc4)n[nH]c3cc2)c1
ZINC000037866089,O=C1[C@](O)(CC)C2=C(C(=O)N3C(c4nc5c(c(N)ccc5)cc4C3)=C2)CO1
ZINC000001533009,Clc1c2c(c(C[NH+](C/C=C/C#CC(C)(C)C)C)ccc2)sc1
ZINC000001543218,O=C(OC[C@]1(O)Cc2c(c(OCC(=O)[O-])ccc2)CC1)N(c1ccccc1)c1ccccc1
ZINC000000538119,Fc1cc2onc(C3CC[NH+](CCC=4C(=O)N5C(C(C)=CC=C5)=NC=4C)CC3)c2cc1
ZINC000095100106,Fc1c(-c2n3N=C(OCc4n(C)ncn4)C(C4CCC4)=Cc3nn2)c(F)ccc1
ZINC000161527636,ClCCN(P(=O)(OCCS(=O)(=O)C[C@H](NC(=O)CC[C@@H]([NH3+])C(=O)[O-])C(=O)NCc1c(C(=O)[O-])cccc1)N(CCCl)CCCl)CCCl
ZINC000003935787,O=C(/C=C(\c1ccc(N=Nc2cc(C(=O)[O-])c(O)cc2)cc1)/c1ccccc1)N1CCC(Cn2c(C)nc3c2ccnc3)CC1
ZINC000003803518,P(=O)([O-])([O-])C(P(=O)([O-])[O-])(O)Cc1n2c([nH+]c1)C=CC=C2
ZINC000009084028,[S@H0](=O)(Cc1c(C)c(OC)ccn1)c1[nH]c2c(n1)cc(-n1cccc1)cc2
ZINC000169698793,Clc1c(Cc2cc(F)c(OCC)cc2)cc([C@]23[C@H](O)[C@@H](O)[C@H](O)[C@](CO)(O2)CO3)cc1
ZINC000044682026,Clc1cc(N[C@@H](CCC[NH+](CC)CC)C)c2c([nH+]c3c(cc(OC)cc3)c2)c1
ZINC000116796247,S(=O)([O-])(=NN1C(=O)Nc2c(C1=O)cc(-c1n(C)ncc1)c(C(C)C)c2)C
ZINC000085545180,O=C(OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC)CCCCCCC/C=C\CCCCCCCC
ZINC000016052398,Clc1ccc(CNC=2N=C(Nc3ccccc3)n3ncc(C#N)c3N=2)cc1
ZINC000256012822,S(CCCC(=O)[O-])[C@@H]1C[C@H]2N(/N=C/[C@H](O)C3CCCCC3)C(=O)N(CC)[C@@H]2C1
ZINC000136670999,Clc1ccc(N2C(=O)N=C(C3CC[NH2+]CC3)C2)cc1
ZINC000004642990,S(C(=[NH2+])N)CCCC#N
ZINC000000009070,O=C(N1CCCCC1)c1cc2OCCOc2cc1
ZINC000195936110,S(=O)(=O)([O-])c1ccc(CCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N2[C@@H](C(=O)NC(C(=O)[O-])C(=O)N([C@H](C(=O)N)Cc3ccccc3)C)[C@@H](CCC)CC2)c2c3c([nH]c2)cccc3)CCCC)cc1
ZINC000001649503,O=C(N)C1C(=O)[C@@]2(O)C([O-])=C3C(=O)c4c(O)cccc4C[C@H]3C[C@H]2CC1=O
ZINC000028764831,Clc1ccc(CCOc2nc(N)c3ncn([C@H]4[C@@H](O)[C@H](O)[C@H](CO)O4)c3n2)cc1
ZINC000001491474,ClCC[N+]([O-])(CCCl)c1ccc(C[C@H]([NH3+])C(=O)[O-])cc1
ZINC000024447427,O=C(N[C@@H]1[C@H](O)Cc2c1cccc2)[C@@H](C[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)CN(Cc2oc3c(c2)cccc3)CC1)Cc1ccccc1
ZINC000257909868,O(C)c1ccc(C=C2C(=O)N(CC3CC3)C(=Cc3ccccc3)C(=O)N2)cc1
ZINC000013902917,O=C(NCC[NH2+]C[C@@H]1Oc2c(C)cccc2OC1)C12CC3CC(C1)CC(C2)C3
ZINC000001551031,O=C([O-])Cc1cc2/C(=C/C[NH+]3CCC(Cc4ccccc4)CC3)/c3c(cccc3)COc2cc1
ZINC000000006856,Clc1ccc(N2C(=O)N=C(N3CCOCC3)C2)cc1
ZINC000197898937,Clc1nc(N)c2ncn([C@H]3[C@@H](F)[C@H](O)[C@@H](COP(=O)(OC[C@H](OCCCCCCCCCC)COCCCCCCCCCCCC)[O-])O3)c2n1
ZINC000070471849,S(=O)(=O)(c1ccc([C@]2(C(=O)Nc3sc(SCC[NH+]4CCCC4)cn3)[C@H](C3CCCCC3)C2)cc1)C1CC1
ZINC000043175812,N(CCCC1CC[NH+](C)CC1)c1nc(C)c(-c2[nH]c3c(c(C)cc(C)c3)n2)cn1
ZINC000043202993,Clc1ccc(S(=O)(=O)N([C@@H](C(=O)N)CCC(F)(F)F)Cc2c(F)cc(-c3nocn3)cc2)cc1
ZINC000038228051,S(=O)(=O)(N=C([O-])NCCc1ccc(-n2c(CC)nc3c(C)[nH+]c(C)cc23)cc1)c1ccc(C)cc1
ZINC000038428932,N(c1c(-c2oc(Cc3c(C)nc(C)s3)nn2)cnc2n(CC)ncc12)C1CCOCC1
ZINC000000405263,Clc1c(Cl)ccc([C@H](O)C[NH2+]C(C)C)c1
ZINC000072284064,O=[N+](O[C@@H](COC(=O)C=1[C@@H](c2cc([N+](=O)[O-])ccc2)C(C(=O)OCCCO[N+](=O)[O-])=C(C)NC=1C)C)[O-]
ZINC000169748479,[Si](Oc1c2N=C3c4c5c([O-])c(C)c6O[C@@](C)(C(=O)c46)O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(=O)C)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)\C(=O)NC(C5=O)=C3Oc2ccc1)(C(C)(C)C)(C)C
ZINC000100301743,O=C(OC1C[C@H]2[N+](C(C)C)(C)[C@H](C1)CC2)[C@H](CO)c1ccccc1
ZINC000031544492,FC=1C(N2CC[NH+](C)CC2)=C2OCC3=NSC4=C(C(=O)[O-])C(=O)CC=1[C@H]4[C@H]23
ZINC001549616643,O(N=Cc1c2c(nc3c1CN1C(=O)C4=C([C@@](O)(CC)C(=O)OC4)C=C31)cccc2)C(C)(C)C
ZINC000001846076,Oc1cc2[C@@]3(C)C[C@H](C[NH+](C)CC3)Cc2cc1
ZINC000004213419,C[C@@H]1[C@@]([NH+]2CCCCC2)(c2sccc2)CCCC1
ZINC000000390492,Fc1c(-c2ccc(C(=O)C[C@H](C(=O)[O-])C)cc2)ccc(F)c1
ZINC000103590708,O=C(OCC)[C@@H](NC1=C(C)C(=O)C21CCCCC2)Cc1ccc(-c2nccc3c2cncc3)cc1
ZINC000000001875,O=C([O-])C=1C(=O)c2c(N(CC)C=1)cc1OCOc1c2
ZINC000000007633,Fc1ccc(-c2c(n(C3CC[NH2+]CC3)cn2)-c2ccncc2)cc1
ZINC000098208524,Fc1cc2[C@@H](C)Oc3c(N)ncc(-c4c(C#N)n(C)nc4CN(C)C(=O)c2cc1)c3
ZINC000056897641,O=C(Oc1c2c(OC(C)(C)C3=C2CCCC3)cc([C@H](CCCCCCC)C)c1)CCCC[NH+](CC)CC
ZINC000005735688,O=C(Nc1on[n+](N2[C@@H](C)CCC[C@H]2C)c1)c1ccc(OC)cc1
ZINC000238730517,Clc1c(OC)cc2cc1N(C)C(=O)C[C@@H](OC(=O)[C@@H](N(C(=O)CCC(SSCCCC(=O)NC)(C)C)C)C)[C@]1(C)O[C@H]1[C@H](C)[C@H]1OC(=O)N[C@@](O)([C@H](OC)/C=C/C=C(\C)/C2)C1
ZINC000150292713,Clc1c([C@@H](OCc2ccc(C(F)(F)F)cc2)Cn2cncc2)ccc(Cl)c1
ZINC000005423063,Clc1c(NC(=[NH2+])N(C)c2cc(SC)ccc2)cc(SC)cc1
ZINC000043171152,FC(F)(F)c1cc2c([C@@H](N3[C@@H](C)C[NH+](C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)[C@H](OCC)C2)cc1
ZINC000043203531,O=C(N[C@H](C[NH+](C)C)c1ccccc1)N1C(C)(C)c2[nH]nc(Nc3nc(C)[nH+]c4c3scc4)c2C1
ZINC000003995923,Fc1cnc(N2CC[NH+](CCC[C@@H](O)c3ccc(F)cc3)CC2)nc1
ZINC000005752118,O=C(O[C@H]1C[C@H](C)CC(C)(C)C1)[C@H]1NC(=O)CC1
ZINC000685933076,Clc1c(C([NH+]2[C@H]3CC(O)(c4ncccn4)C[C@@H]2CC3)c2c(Cl)cccc2)cccc1
ZINC000019796039,Clc1c(C2C(C(=O)OCC)=C(COCC[NH3+])NC(C)=C2C(=O)OC)cccc1
ZINC000257809451,S([C@@H]([C@](O)(Cn1ncnc1)c1c(F)cc(F)cc1)C)C1COC(/C=C/C=C/c2ccc(OCC(F)(F)C(F)F)cc2)OC1
ZINC000150651649,P(=O)(OCC[n+]1c2c(ccc1)cccc2)(OC[C@]1(C)O[C@@](COC(=O)NCCCCCCCCCCCCCCCCCC)(C)CC1)[O-]
ZINC000100659631,O=C(OCCN1S(=O)(=O)c2c(C1=O)cccc2)C=1[C@@H](C)C(C(=O)OCC)=C(C)NC=1C
ZINC000004846117,O=C([O-])[C@@H](NC(=O)c1sc(CC[C@@H]2CNC=3NC(N)=NC(=O)C=3C2)c(C)c1)CCC(=O)[O-]
ZINC000003986706,Clc1cc(Cl)cc(CNC(=O)c2c([O-])c3ncccc3cn2)c1
ZINC000052509437,O=C(Nc1n[nH]c2C(C)(C)N(C(=O)C3CC[NH+](C)CC3)Cc12)CC(C)C
ZINC000034962220,O=C(N1CC[NH+](C2CC2)CC1)c1ccc(C[NH+]2CCOCC2)cc1
ZINC000011616889,C(#C[C@@H]1[C@H](c2[nH]cnc2)C1)CCC(C)(C)C
ZINC000150376965,O=C(OC)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)CC(C)C)CO)Cc1ccc(O)cc1
ZINC000072317703,Clc1c(N)cc(OC)c(C(=O)NCC2CC[NH+](CCCn3nncc3)CC2)c1
ZINC000005833792,O(C)c1c2[C@H]3[C@@H]([NH+](CCC)CCC3)COc2ccc1
ZINC000072318110,Fc1cc2c([O-])nnc3C([C@@H](c4ccc(F)cc4)Nc(c23)c1)c1n(C)ncn1
ZINC000034015946,O=C(N[C@H](C(=O)N1[C@H](C(=O)N[C@@H]2[C@H](O)N(C(=[NH2+])N)CCC2)CCC1)CC(=O)OC)C(CCC)CCC
ZINC000068250459,Clc1ccc([C@H](C(=O)N2CCN(c3ncnc4[C@H](O)C[C@@H](C)c34)CC2)C[NH2+]C(C)C)cc1
ZINC000003187624,O=C([O-])[C@H](CC)c1ccc(N2C(=O)c3c(cccc3)C2)cc1
ZINC000253695036,O=C1[C@H](C)[C@@H](O)[C@@H](C)CCCC(C)=CC[C@@H](/C(=C/c2nc(C)sc2)/C)OC(=O)C[C@H](O)C1(C)C
ZINC000034717657,Fc1c(NC(=O)N(CCCCCCC)CCc2ccc(O[C@@](C(=O)[O-])(CC)C)cc2)ccc(F)c1
ZINC000003823493,Clc1ccc(CCCCC[C@H](Oc2ccc(C3CCCC3)cc2)C(=O)[O-])cc1
ZINC000003870818,O(C)c1c(O)cc2c([C@@H]3[C@@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)c1
ZINC000000642574,Clc1cc2oc(Oc3ccc(O[C@@H](C(=O)OCC)C)cc3)nc2cc1
ZINC000003948603,S=C1N([C@H]2COc3c(F)cc(F)cc3C2)C(CC[NH3+])=CN1
ZINC000022454198,O=C(CN1[C@H](C[NH+](CC)CC)CCCC1)N1c2ncccc2NC(=O)c2c1cccc2
ZINC000102820038,[P@@](=O)(OC[C@@H]1[C@@H](O)[C@](F)(C)[C@H](n2c3nc(N)nc(OC)c3nc2)O1)(Oc1ccccc1)N[C@H](C(=O)OC(C)C)C
ZINC000019372271,O=C1Oc2c(cccc2)C2=C1CN(C[C@H]([NH2+]CC)C)CC2
ZINC000003930890,O=C(Nc1ccc(C)cc1)N[C@@]1(CC(=O)Nc2ccc(C)cc2)C(=O)N(CC(OCC)OCC)c2c1cccc2
ZINC000001887263,O=C1N(CCCC[C@H](O)C)C(=O)c2n(C)cnc2N1C
ZINC000000004861,[S@@H0](=O)(C)c1sc(-c2[nH]c3c(n2)cncc3)c(OC)c1
ZINC000003921788,Cl[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CC)(C(=O)OC)[C@H](C)C[C@H]3[C@@H]1C[C@H](F)C=1[C@]2(C)C=CC(=O)C=1
ZINC000002509961,O=C([O-])[C@@H](CCCCCC)CCC
ZINC000055161376,Brc1cc2C3(c4c(-c2cc1)ccc(Br)c4)c1c(-c2c3cccc2)cccc1
ZINC000006716839,Clc1nccc(C#Cc2c(C)n(c(C)n2)-c2ccc(F)cc2)c1
ZINC000004392964,O=C(OCC)N=C(N)c1ccc(OCc2cc(COc3ccc(C(C)(C)c4ccc(O)cc4)cc3)ccc2)cc1
ZINC000095803508,O=C(N([C@H]([C@H](OC)CC(=O)N1[C@H]([C@H](OC)[C@H](C(=O)N[C@@H](Cc2ccccc2)c2sccn2)C)CCC1)[C@H](CC)C)C)[C@@H](NC(=O)[C@@H]([NH+](C)C)C(C)C)C(C)C
ZINC000068208690,S(=O)(=O)(C)c1ccc(-c2ncc(OCC3CCN(c4onc(C(C)C)n4)CC3)cc2)cc1
ZINC000002033589,O(C)c1c(O)ccc([C@@H]2[C@@H](CO)Oc3c(O2)cc([C@@H]2[C@@H](O)C(=O)c4c([O-])cc(O)cc4O2)cc3)c1
ZINC000036382821,[O-]c1n2c(nn1)-c1c([nH+]c(c(-c3ccccc3)c1)-c1ccc(C3([NH3+])CCC3)cc1)C=C2
ZINC000001537190,S(=O)([O-])(=Nc1cc2c([nH+]c(CN(CCCOc3ccc(NS(=O)(=O)C)cc3)C)cc2)cc1)C
ZINC000004791927,O=C1C=C[C@]2(C)[C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC[C@H]2C1
ZINC000003875333,O=C(OCC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1)C
ZINC000003831241,O=C([O-])[C@@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(C)onc3-c3ccccc3)C(=O)N12
ZINC000140739150,O([C@@H](CN(C(=O)C)CCCCCCCC)CCCCCCCCCN1C(=O)N(C)c2ncn(C)c2C1=O)C(=O)C
ZINC000148036634,SCCNC(=O)c1cc(C(=O)NCCS)ccc1
ZINC000005784191,Brc1c(Cl)cc2C(=O)N(CC(=O)C[C@@H]3[C@@H](O)CCC[NH2+]3)C=Nc2c1
ZINC000005115799,O(C)c1c(N2CCN(CCN3C(=O)Nc4c(C3=O)cccc4)CC2)cccc1
ZINC000001912267,O(c1c(CC)n(CCO)nc1CC)c1cc(C#N)cc(C#N)c1
ZINC000299841485,O([C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](c2ccccc2)[C@](O)(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)C[C@]1(O)C)[C@H]1[C@@H](O)[C@@H]([NH+](C(C)C)C)C[C@@H](C)O1
ZINC000034892269,Fc1c(COc2ccc([C@@H]3[NH2+][C@H](C(=O)N)CC3)cc2)cccc1
ZINC000003994903,O=C(N[C@@H]1[C@H](OCC)OC(=O)C1)[C@H]1N2C(=O)[C@@H](NC(=O)c3nccc4c3cccc4)CCC(=O)N2CCC1
ZINC000095092795,O=C1N(c2cc(C)c(C)cc2)N=C(C)C1N=Nc1c(O)c(-c2cc(-n3nnnc3)ccc2)ccc1
ZINC000034112444,O=C([O-])c1c([O-])c2NC(=CC=C3C=C(OC)C(=O)C(O)=C3)C=Cc2cc1
ZINC000001538900,Clc1c(CCC[NH2+][C@H](C)c2cc(OC)ccc2)cccc1
